2026-06-29T19:01:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:01:38.398469Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:01:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:01:38.420829Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:01:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:01:38.485821Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:01:42+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:01:42.797854Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:02:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:02:01.532949Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:02:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:02:24.197925Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:02:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:02:24.197972Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:02:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:02:24.304615Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:02:47+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:02:47.023256Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:03:05+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:05.629054Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:03:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:24.068096Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:03:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:24.120830Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:03:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:24.148667Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:03:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:24.212625Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:03:28+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:28.523124Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:03:28+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:28.523168Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:03:28+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:28.619397Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:03:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:03:43.805342Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:04:06+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:04:06.608931Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:04:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:04:27.348607Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:04:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:04:27.348663Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:04:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:04:27.443826Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:04:46+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:04:46.517073Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:05:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:01.328713Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.3ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:05:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:01.383109Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:05:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:01.414809Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:05:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:01.478578Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:05:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:01.768099Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:05:19+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:19.738257Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:05:19+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:19.738303Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:05:19+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:19.831070Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:05:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:37.812569Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:05:56+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:05:56.644052Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:06:20+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:20.133330Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:06:20+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:20.133376Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:06:20+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:20.231299Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:06:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:38.531183Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:06:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:38.585532Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:06:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:38.618362Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:06:38+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:38.698791Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:06:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:06:43.103419Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:07:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:07:01.707438Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:07:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:07:24.350165Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:07:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:07:24.350211Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:07:24+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:07:24.442929Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:07:43+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:07:43.074505Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:08:05+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:05.686114Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:08:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:27.356298Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:08:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:27.410740Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:08:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:27.444910Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:08:27+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:27.510253Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:08:31+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:31.916267Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:08:31+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:31.916315Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:08:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:32.010363Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:08:46+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:08:46.928983Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:09:03+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:03.884810Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:09:25+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:25.958007Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:09:25+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:25.958052Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:09:26+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:26.050802Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:09:41+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:41.030276Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:09:59+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:59.558231Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.5ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:09:59+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:59.613055Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:09:59+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:59.637796Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:09:59+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:09:59.703451Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:10:04+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:10:04.030695Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:10:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:10:33.186994Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:10:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:10:33.187041Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:10:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:10:33.281110Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:10:50+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:10:50.899281Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:11:13+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:13.645944Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.153891Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.208731Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.237548Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.303296Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.662256Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.662302Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:11:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:32.752895Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:11:55+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:11:55.509358Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:12:14+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:12:14.123026Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:12:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:12:39.090593Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:12:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:12:39.090644Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:12:39+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:12:39.201105Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:13:01+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:01.982176Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:13:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:32.459097Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:13:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:32.513050Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:13:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:32.546927Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:13:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:32.611506Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:13:36+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:36.936651Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:13:36+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:36.936695Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:13:37+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:37.033890Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:13:54+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:13:54.960423Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:14:15+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:14:15.393293Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:14:29+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:14:29.153279Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:14:29+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:14:29.244799Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:14:53+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:14:53.454759Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:15:11+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:11.892038Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:15:11+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:11.946543Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:15:11+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:11.980268Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:15:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:12.048478Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:15:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:12.377433Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:15:35+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:35.079891Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:15:35+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:35.079935Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:15:35+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:15:35.172325Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:16:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:12.493164Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:16:31+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:31.121460Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:16:31+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:31.121505Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:16:31+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:31.214964Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:16:50+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:50.400803Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:16:50+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:50.455231Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:16:50+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:50.484755Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:16:50+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:50.549928Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:16:54+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:16:54.875722Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:17:12+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:17:12.855866Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:17:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:17:33.020010Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:17:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:17:33.020067Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:17:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:17:33.116160Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:17:51+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:17:51.712020Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:18:14+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:14.357676Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:18:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:32.642485Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:18:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:32.695013Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:18:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:32.725777Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
2026-06-29T19:18:32+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:32.789395Z  INFO warzone_sentinel::network_guard: [network-guard] upload boost — active=1 xbox_ceil=882mbit shaped_mbps=901
2026-06-29T19:18:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:33.141699Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:18:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:33.141747Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:18:33+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:33.234097Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:18:58+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:18:58.275389Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:19:19+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:19:19.870044Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:19:34+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:19:34.996613Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:19:34+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:19:34.996656Z  WARN warzone_sentinel: WZ ALERT [HIGH] score=58 phase=in-match (reminder) — Cheater lobby — packet shield active (blocks tiny flood packets; normal aim traffic unchanged).
2026-06-29T19:19:35+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:19:35.089895Z  WARN warzone_sentinel::notify: [ntfy] phone push rejected: HTTP 429 Too Many Requests
2026-06-29T19:19:58+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:19:58.122257Z  INFO warzone_sentinel: [mitigate] [String("shield:normal")]
2026-06-29T19:20:14+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:20:14.923432Z  INFO warzone_sentinel::network_guard: [network-guard] buffer Kick (wan jitter 0.4ms) — [buffer-tune] applied profile=kick xbox_rtt=3ms ifb_rtt=3ms backlog=65536 xbox=192.0.2.50 wan=eth1 ifb=ifb0
2026-06-29T19:20:14+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:20:14.977801Z  INFO warzone_sentinel::network_guard: [network-guard] flood Shield — [packet-shield-nft] SHIELD (normal/tiny-only) already active — skip rebuild
2026-06-29T19:20:15+0000 pve-host run_automated.sh[202899]: 2026-06-29T19:20:15.008894Z  INFO warzone_sentinel::network_guard: [network-guard] MoCA DSCP EF — moca-qos=ef backend=pve-host xbox=192.0.2.50
